source_dish_id,source_name,recommended_dish_id,recommended_name,score,rank,reason,source_cluster,recommended_cluster
D0011,Canh chua cá mú đỏ,D0016,Canh gà lá giang,0.8724,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0010,Canh chua + cà pháo,D0022,Canh chua cá lăng,0.9571,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0010,Canh chua + cà pháo,D0020,Canh sườn nấu sấu,0.9571,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0010,Canh chua + cà pháo,D0013,Canh chua cá bớp,0.9375,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0010,Canh chua + cà pháo,D0014,Canh chua cá dứa,0.9294,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0010,Canh chua + cà pháo,D0015,Canh chua cá mú nghệ,0.9158,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0010,Canh chua + cà pháo,D0011,Canh chua cá mú đỏ,0.9158,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0010,Canh chua + cà pháo,D0012,Canh chua cá bông lau,0.8824,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0010,Canh chua + cà pháo,D0016,Canh gà lá giang,0.8821,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0016,Canh gà lá giang,D0022,Canh chua cá lăng,0.925,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0016,Canh gà lá giang,D0020,Canh sườn nấu sấu,0.925,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0016,Canh gà lá giang,D0013,Canh chua cá bớp,0.9,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0016,Canh gà lá giang,D0014,Canh chua cá dứa,0.8897,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0016,Canh gà lá giang,D0010,Canh chua + cà pháo,0.8821,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0016,Canh gà lá giang,D0015,Canh chua cá mú nghệ,0.8724,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0016,Canh gà lá giang,D0011,Canh chua cá mú đỏ,0.8724,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0016,Canh gà lá giang,D0012,Canh chua cá bông lau,0.8581,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0019,Canh hến thì là,D0018,Canh cá nấu riêu,0.9467,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0019,Canh hến thì là,D0021,Canh tép nấu bầu,0.8868,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0019,Canh hến thì là,D0017,Canh khổ qua chả cá thác lác,0.8821,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0019,Canh hến thì là,D0024,Canh sườn non cải chua,0.8821,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0019,Canh hến thì là,D0010,Canh chua + cà pháo,0.8714,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0019,Canh hến thì là,D0022,Canh chua cá lăng,0.8286,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0019,Canh hến thì là,D0020,Canh sườn nấu sấu,0.8286,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0019,Canh hến thì là,D0013,Canh chua cá bớp,0.8089,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0017,Canh khổ qua chả cá thác lác,D0024,Canh sườn non cải chua,1.0,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0017,Canh khổ qua chả cá thác lác,D0022,Canh chua cá lăng,0.925,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0017,Canh khổ qua chả cá thác lác,D0020,Canh sườn nấu sấu,0.925,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0017,Canh khổ qua chả cá thác lác,D0018,Canh cá nấu riêu,0.9117,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0017,Canh khổ qua chả cá thác lác,D0013,Canh chua cá bớp,0.9,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0017,Canh khổ qua chả cá thác lác,D0014,Canh chua cá dứa,0.8897,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0017,Canh khổ qua chả cá thác lác,D0010,Canh chua + cà pháo,0.8821,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0017,Canh khổ qua chả cá thác lác,D0019,Canh hến thì là,0.8821,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,D0022,Canh chua cá lăng,1.0,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,D0013,Canh chua cá bớp,0.975,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,D0014,Canh chua cá dứa,0.9647,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,D0010,Canh chua + cà pháo,0.9571,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,D0015,Canh chua cá mú nghệ,0.9474,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,D0011,Canh chua cá mú đỏ,0.9474,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,D0016,Canh gà lá giang,0.925,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0020,Canh sườn nấu sấu,D0017,Canh khổ qua chả cá thác lác,0.925,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,D0017,Canh khổ qua chả cá thác lác,1.0,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,D0022,Canh chua cá lăng,0.925,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,D0020,Canh sườn nấu sấu,0.925,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,D0018,Canh cá nấu riêu,0.9117,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,D0013,Canh chua cá bớp,0.9,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,D0014,Canh chua cá dứa,0.8897,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,D0010,Canh chua + cà pháo,0.8821,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0024,Canh sườn non cải chua,D0019,Canh hến thì là,0.8821,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,D0019,Canh hến thì là,0.8868,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,D0018,Canh cá nấu riêu,0.8437,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,D0016,Canh gà lá giang,0.7771,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,D0017,Canh khổ qua chả cá thác lác,0.7771,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,D0024,Canh sườn non cải chua,0.7771,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,D0010,Canh chua + cà pháo,0.769,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,D0022,Canh chua cá lăng,0.7343,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0021,Canh tép nấu bầu,D0020,Canh sườn nấu sấu,0.7343,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0023,Ốc om chuối đậu,D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,0.6375,1,trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C2 - Cụm 2: Món mặn đưa cơm
D0023,Ốc om chuối đậu,D0017,Canh khổ qua chả cá thác lác,0.6267,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0023,Ốc om chuối đậu,D0024,Canh sườn non cải chua,0.6267,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0023,Ốc om chuối đậu,D0018,Canh cá nấu riêu,0.625,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0023,Ốc om chuối đậu,D0012,Canh chua cá bông lau,0.6143,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0023,Ốc om chuối đậu,D0013,Canh chua cá bớp,0.6125,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0023,Ốc om chuối đậu,D0022,Canh chua cá lăng,0.6117,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0023,Ốc om chuối đậu,D0020,Canh sườn nấu sấu,0.6117,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0001,Cơm niêu,D0002,Cơm niêu đập,0.65,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C1 - Cụm 1: Món nền tảng (cơm),C1 - Cụm 1: Món nền tảng (cơm)
D0001,Cơm niêu,D0003,Cơm niêu cháy,0.6292,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C1 - Cụm 1: Món nền tảng (cơm),C1 - Cụm 1: Món nền tảng (cơm)
D0002,Cơm niêu đập,D0003,Cơm niêu cháy,0.665,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C1 - Cụm 1: Món nền tảng (cơm),C1 - Cụm 1: Món nền tảng (cơm)
D0002,Cơm niêu đập,D0001,Cơm niêu,0.65,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C1 - Cụm 1: Món nền tảng (cơm),C1 - Cụm 1: Món nền tảng (cơm)
D0002,Cơm niêu đập,D0048,Khô cá cơm cháy tỏi,0.5115,3,trùng từ khóa món,C1 - Cụm 1: Món nền tảng (cơm),C2 - Cụm 2: Món mặn đưa cơm
D0003,Cơm niêu cháy,D0002,Cơm niêu đập,0.665,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C1 - Cụm 1: Món nền tảng (cơm),C1 - Cụm 1: Món nền tảng (cơm)
D0003,Cơm niêu cháy,D0001,Cơm niêu,0.6292,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C1 - Cụm 1: Món nền tảng (cơm),C1 - Cụm 1: Món nền tảng (cơm)
D0081,Đậu hũ chiên giòn,D0083,Đậu hũ sốt thịt bằm,0.7464,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0081,Đậu hũ chiên giòn,D0086,Mì xào hải sản,0.7014,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0081,Đậu hũ chiên giòn,D0082,Đậu hũ sốt cà chua,0.7,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0081,Đậu hũ chiên giòn,D0084,Trứng chiên hành,0.7,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
